ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
67/27,Domača izdelava,"Iskra (1967, letnik 6, številka 33)",>>Iskra Z-23 v kmetijstvu,https://www.dlib.si/stream/URN:NBN:SI:DOC-SZ8SFL30/5b722fb7-d813-4552-957d-c8c6a22baff0/PDF
67/26,Splošno,"Glas (14.10.1967, letnik 20, številka 77)",">>Začel delovati Intertrade Šolski center
'Vsak teden tečaji s po 30 do 40 udeleženci'",https://www.dlib.si/stream/URN:NBN:SI:DOC-GF6ONLHN/36551af7-c87e-405a-a998-9e6776b8eb07/PDF 
67/25,Domača izdelava,"Iskra (1967, letnik 6, številka 8)",>>Posvetovanje o računalnikih Iskra Z-23V,https://www.dlib.si/stream/URN:NBN:SI:DOC-P43D9E8K/5469697a-b688-4cf1-b380-49242582e8d5/PDF
67/24,Domača izdelava,"Delo (16.01.1967, letnik 8, številka 13)
in Delo (02.02.1967, letnik 8, številka 30)",>>Zuse Z-23 na evropskem prvenstvu v drsanju,"https://www.dlib.si/listalnik/URN_NBN_SI_doc-N0H5WN6V/6/index.html 
https://www.dlib.si/listalnik/URN_NBN_SI_doc-SZ33TCLC/6/index.html "
67/23,Splošno,"Sobotna priloga (01.04.1967, letnik 9, številka 88)",>>Svet računalnikov.. tretja generacija,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-1JKHE1RW/8/index.html
67/22,Seznam,"Delo (22.02.1967, letnik 8, številka 50)",">>Prva jugoslovanska avtomatizirana ladja Postojna
'Vgrajena naprava za avtomatično registritranje vrste podatkov prek senzorjev-data logger Salt electronics tipa 2020M, predvsem kontrole glavnega pogonskega stroja. Podatke lahko tudi posreduje naprej, v centralo, jih pa ne shranjuje''Lahko jih posreduje teleprinterju IBM, ki tiska natančen strojniški dnevnik'
'Drugi elementi so še Alarmni registrator Kienzle, ki skrbi da so parametri v dovoljenih območjih in Engine Control Recorded ECR 1010, ki omogoča avtomatično upravljanje pogonskega stroja iz različnih točk na ladji brez posredovanja človeka v strojnici'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-77H1EXJ0/6/index.html
67/21,Splošno,"Hmeljar (1967, letnik 21, številka 2)",>>Kaj je mehanografija - obširen članek splošen,http://www.dlib.si/stream/URN:NBN:SI:DOC-41TG74GF/943ae74f-3188-490d-80d9-038b0e55fca6/PDF
67/20,Seznam,"Hmeljar (1967, letnik 21, številka 1)",">>Mehanografska obdelava podatkov pri KK Žalec
'1966 sprejet sklep za ustanovitev in namera za sodelovanje z Mehanografskim centrom v Celju-EMO'",http://www.dlib.si/stream/URN:NBN:SI:DOC-9Q946STH/3907e0ea-6989-4ca7-9a2c-6d1d13b619a1/PDF
67/19,Seznam,"Delo (06.05.1967, letnik 9, številka 120)",">>Direktor Zdravko Praznik o delovanju Ekonomskega centra Maribor
'Sodelovanje z mnogimi ustanovami po Sloveniji a sredstva za center so majhna''Center razbit na treh mestih'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-WWHTVW9P/2/index.html
67/18,Javna uprava,"Delo (27.04.1967, letnik 9, številka 114)",">>Posvetovanje o uporabi metod operacijskega raziskovanja
'Izsledki simpozija iz mehanografije Društva ekonomistov Ljubljana in Gospodarske zbornice SRS iz leta 1964 je našel svoj odmev in pozitivne posledice v vsej SFRJ'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-MDYVVFQE/2/index.html
67/17,Seznam,"Iskra (1967, letnik 6, številka 40)",>>Organizacija elektronskega centra in avtomatske obdelave podatkov,http://www.dlib.si/stream/URN:NBN:SI:DOC-1NZDZODB/27d5205c-e5aa-4a7b-979b-06c8327459bd/PDF
67/16,Seznam,"Iskra (1967, letnik 6, številka 35)","Sprejeli sklep, da se odobri nabava CDC 3100 in podpis pogodbe s CDC'..ZARADI ZAKONSKI OMEJITEV KASNEJE PREIDEJO NA CDC2100
'CDC bo elektronsko napravo razstavila na jesenskem sejmu elektronike v Ljubljani, nakar bo ta naprava ostala v Iskri, kjer se bo montirala in do aprila 1968 spravila v pogon. Več kot polovico sredstev za ta iškrški center bodo prispevale organizacije Iskre, ostalo pa tudi drugi interesenti, kot DELO, IMP Ljubljana, pa tudi Izvršni svet SRS je že sklepal o sofinanciranju oz. soudeležbi v ta center.",http://www.dlib.si/stream/URN:NBN:SI:DOC-YVQ6AQYL/35d5af92-6076-4597-958f-81ad6d5a5a26/PDF
67/15,Splošno,"Iskra (1967, letnik 6, številka 34)",>>Problem mehanografije v Iskri ne more in ne more priti iz mrtve točke,http://www.dlib.si/stream/URN:NBN:SI:DOC-HPINBXTH/556c05f1-ea6f-4512-8ad0-82d4010dfccc/PDF
67/14,Domača izdelava,"Iskra (1967, letnik 6, številka 8)",">>Posvet o računalnikih Iskra Z-23 V
'Skušal doseči kar največje zanimanje za računalnik ISKRA Z-23 V''Udeležilo se ga je nad 40 zdravnikov, ekonomistov, strokovnjakov iz pomorstva in JLA, s strojnih fakultet in drugih.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-P43D9E8K/5469697a-b688-4cf1-b380-49242582e8d5/PDF
67/13,Seznam,"Štorski železar (avgust 1967, letnik 7, številka 8)",">>Kam smo prišli z mehanografijo
'V okviru Inštituta EMO Celje. Strojna garnitura je klasična, tip 602 IBM.'
'Pri IBM pravijo, da ne prodajajo, oziroma ne dajejo strojev v najem, marveč da prodajajo organizacijo, ki jo taki stroji zahtevajo.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-HK4F09UY/e377a508-13bc-4d1f-90d5-e67b5f16d709/PDF
67/12,Seznam,"Emajlirec (1967, letnik 11, številka 1)",">>Vgrajen prvi stroj za mehanografsko obdelavo.. obsežen opis sestave in delovanja strojev
'Stroj ima 72 mestno kapaciteto-preveri model!'",http://www.dlib.si/stream/URN:NBN:SI:DOC-S66T3BGR/a906c53a-c131-4a42-a3de-8798774b9bb7/PDF
67/11,Seznam,"Emajlirec (1967, letnik 11, številka 17)",">>Mehanografska obdelava
'Obračun materiala z IBM stroji se uvaja že nekoliko mesecev. Obenem je bil delan ta obračun tudi ročno. To je bilo potrebno, ker je ta obračun v našem podjetju prvenec na IBM strojih in je bila potrebna obojestranska preizkušnja in izbiranje izkušenj.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-96RZWZ0K/9dc79f90-9d8f-40f1-b36c-b18c99ec88ce/PDF
67/10,Seznam,Jeseniški Železar 1967 047 048,">>10 letnica mehanografskega oddelka IBM - ŠTUDIJA!
        '1957 je bil b Železarni ustanovljen oddelek za strojno obdelavo podatkov.' '1960 dobili še dodatne stroje.'
        'Od podjetij, ki so že pred nami imela tak sistem v Sloveniji, moramo omeniti Litostroj in TAM!'
        'Mnogo mlajših mehanografskih oddelkov v državi je dobilo pomoč v našem oddelku, njihovemu kadru pa smo omogočili prakso pri nas in posredovali naše izkušnje.'",https://www.jlib.si/pdfs/1967-047-048.pdf
67/09,Seznam,Jeseniški Železar 1967 052 1968 002,">> Elektronski sistem IBM 360 v železarni
	'zamenjava starih strojev IBM..'",https://www.jlib.si/pdfs/1967-052.pdf
67/08,Seznam,"Sobotna priloga (11.11.1967, letnik 9, številka 307)",">>Elektronski računalniki v svetu in pri nas
'Elektronski računalnik ena izmed najpomebnejših inovacij in računalništvo eno izmed najhitreje rastočih gospodarskih panog. Vpliva na praktično vsa področja človeškega delovanja, znanostveno raziskovalno delo, matematika, statistika, arhiviranje, poslovno administracija, gospodarske analize in vsakovrsten inženering, medicino.. pa tudi družboslovne študije'
'V Jugoslaviji samo en velik računalnik IBM 705 pri Zveznem zavodu za Statistiko, pa še ta je danes 1967 že močno zastarel. V Sloveniji je elektronskih računalnikov morda 10, če vštejemo vsa že sklenjena naročila, ljudi ki so se vežbali v programiranju pa nimamo več kot 40'
'Univerza mora poskrbeti, da bodo ljudje zvedeli kje in kako jim računalniki lahko koristijo in da se bodo naučili kako jih uporabljati'
'Univerza je prve korake naredila pred 6 leti z Računskim centrom in nabavo Zuse Z-23. Izbira ni bila posrečena. Center je znaten del naporov posvetil pouku, četrtina časa na računalniku se izkoristi za delo s študenti.. razdeli se med fakultete in višje šole.. takoj je bilo vpeljano programiranje v učni načrt tehniške matematike in izurili so nekaj odličnih programerjev''Dobra polovica časa se porabi za raziskovalno delo, ostala četrtina pa za tehnične ekspertize za gospodarske organizacije'
'Pogosto sodelavci v centru probleme šele matemtično zapišejo in prevedejo v programski jeziku''Center organizira tečaje s praktičnimi vajami, tečaja za univerzitetne učitelje se udeležuje 30 sodelavcev vseh fakultet'
'Čimprejšnja nabava novega računalnika je nujna, Z-23 iztrošen, prepočasen, zastarel.. Dogovarja za sodelovanje z vsemi fakultetami univerze, IJS, Zavodom za zdravstveno varstvo s Klinično bolnišnico Ljubljana in drugimi. Izdelan predlog za IBM 360/44'NI REALIZIRANO'Predvidena kooperacija z Iskro in nabava CDC 3300, ki je še nekoliko večji, zaenkrat še ni prišlo do dogovora''V gospodarstvu bo kmalu še nekaj drugih elektronskih računalnikov.. IBM 360/30 na DES Ljubljana'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-20MPHD6Y/6/index.html
67/07,Splošno,"Delo (12.10.1967, letnik 9, številka 278)",">>Kooperacija Iskra+CDC
        'CDC bo poskrbel tudi za izobraževanje..'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-Z5VCG4GY/2/index.html
67/06,Seznam,"Delo (01.08.1967, letnik 9, številka 206)",">>Letos pogodbe za nakup elektronskih računalnikov sklenilo 14 organizacij v Jugoslaviji
'To so: Beograjski tekstilni kombinat, Gorenje in Emona, Železniško transportno podjetje v Zagrebu, Organizator v Zagrebu, Termoelektro v Beogradu in 20.November v Subotici'
'Pa tudi: Elektrotehniške fakultete v Beogradu, Zagrebu in Nišu, Matematični inštitut v Beogradu, Seizmološki inštitut v Skopju in Mestna skupščina Zagreb'
'Nakupe so sprožili novi gospodarski ukrepi, ki zahtevajo hitre in natančne informacije o gibanju proizvodnje, o zahtevah tržišča in kontrolo nad prizadevanji za večjo produktivnost''Zanimanje za računalnike se je v Jugoslaviji začelo leta 1950, sedaj jih uporabljajo v približno 100 organizacijah, vendar so večinoma klasičnega tipa. Osebje ni dovolj usposobljeno in stimulirano.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-R9X8K9YQ/2/index.html
67/05,Seznam,"Delo (07.03.1967, letnik 9, številka 63)",">>Izdelali prvo serijo 16 komadov CER 200, vsi prodani
'V beograjskem Inšitutu Mihajlo Pupin so medtem končali prvo serijo 16 elektronskih računalnikov CER 200. V celoti izdelan v tranzistorski tehniki. DRUGA GENERACIJA? Primerni za vodenje računovodskih poslov v industriji, bankah, trgovini, prometu ipd. Lahko se uporabljajo za finančno in materialno knjigovodstvo, za obračun osbnih dohodkov, pri čemer daje računalnik že tiskane obračunske listke.'
'Cena računalnika je nižja od primerljivih tujih računalnikov, za vse kupce organizirali tudi tečaj uporabe. Enega kupili v naši Planiki v Kranju.' NA WIKI PIŠE TRANZISTORJI in INTEGRIRANA VEZJA.. TOREJ TRETJA GENERACIJA. NI JASNO.",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-45LJKF43/2/index.html
67/04a,Splošno,"Iskra (1967, letnik 6, številka 41)",">>Kako postaneš programer elektronskega računalnika
'Vloga programerja je odločilna za nenoteno in smotrno fundioniranje računalnika''Tečaje iz programiranja v vse večjem nudijo univerze in zavodi, pogosto združeno s študijem matematike'DRUGJE, NE PRI NAS 'Mnogi so izobraženi matematiki, fiziki, inženirji, pa tudi drugi.. učitelji.. nekateri pridejo prek računovodstva' 'Manj važna je izobrazba, bolj pa sposobnost logičnega mišljenja.. razstavljanja kompliciranih problemov na enostavnejše.'
'Navadno je potrebno leto in pol, da je programer v stanju zadostiti vsem zahtevam.. Delovno okolje programerja ali analitika sistema mora biti prijetno in mirno, če hočemo da je učinkovito'",http://www.dlib.si/stream/URN:NBN:SI:DOC-TWJH6EB5/e6152230-9ca1-41c7-bc65-e193970ee1f8/PDF
67/04,Splošno,"Iskra (1967, letnik 6, številka 41)",">>O sodelovanju Iskre s CDC in spor z Intertrade
'Pri Intertrade zagovarjajo, da predstavlja sodelovanje Iskre z drugim proizvajalcem računalnikov nepotrebno cepitev sil, ker v Jugoslaviji že deluje IBM'
'Iskra zavrača očitke, da gre za cepitev. Sodelovanje prinaša edino povečano in zdravo konkurenčnost, ki se je v Intertrade bojijo'
'Kooperacijsko pogodbo so sklenili, ker je samostojna proizvodnja in konstrukcija elektronskih računalnikov silno težavna naloga in so v Iskri ocenili, da zamisel v naši državi ni mogoča.. sodelovanje z Zuse pa je končano. Zato je Iskra iskala novega partnerja med proizvajalci Remington, Bull, IBM in CDC. Le CDC je pristala na sklenitev kooperacijske pogodbe, ki Iskri daje delo s proizvodnjo tiskanih plošč in potencialno razširitvijo proizvodnje na manjše kompletne računalnike.'
'Računalniki CDC programirajo v istih programskih jezikih kot drugi računalniki ALGOL, FORTRAN, COBOL'",http://www.dlib.si/stream/URN:NBN:SI:DOC-TWJH6EB5/e6152230-9ca1-41c7-bc65-e193970ee1f8/PDF
67/03,Seznam,"Iskra (1967, letnik 6, številka 39)",">>Sodelovanje s CDC
'Javnost seznanili s podpisom kooperacijske pogodbe. Iskra je pri CDC kupila tudi elektronski računalnik, ki je že v Ljubljani in je bil minule dni na sejmu Sodobna elektronika''Ta računalnik bo sestavljal osnovo za računski center v Stegnah''Iskra bo pridobila izkšnje iz tehnologije za konstrukcijo računalnikov'
>>Organizacija elektronskega centra
'Zasnuje se računski center v Ljubljana Stegne, kjer bo skupna oprema na voljo vsem soustanoviteljem'
'Ustanovitev več manjših centrov po organizacijah ima vsekakor svoje prednosti, bližino, popolen nadzor nad opremo in neomejena uporaba.. Centralna obdelava podatkov ob decentraliziranem upravljanju pa razbremeni deležnike z delitvijo drage opreme in prilagojenih prostorov, kjer je ta nameščena, pa tudi lažje je oblikovat eno skupino strokovnjakov, ki skrbijo za nemoteno delovanje.. deležniki si lahko delijo programsko opremo in izmenjujejo znanje, skupen center pa nikogar ne ovira, da bi vnesel svoje specifične zahteve'",http://www.dlib.si/stream/URN:NBN:SI:DOC-XPNEPL61/63df522c-2662-40c8-aa8b-2f301347f487/PDF
67/02,Domača izdelava,"Iskra (1967, letnik 6, številka 25)",">>O kibernetiki
>>Iskra ZUSE se uveljavlja tudi v kmetijstvu",http://www.dlib.si/stream/URN:NBN:SI:DOC-83QG6FTB/ce3d7e2d-a051-4dd6-962e-a0633769fd18/PDF
67/01,Seznam,"Iskra (1967, letnik 6, številka 22)",">>Iskra tik pred zgodovinsko odločitvijo
'Vse je pripravljeno za podpis pogodbe in nabavo sodobnega, visoko produktivnega elektronskega centra za obdelavo podatkov.'Elektronaki sistem namenjen Iskri, bomo najprej videli na Sejmu elektronike jeseni v Ljubljani. Problem predstavljajo kadri.' ",http://www.dlib.si/stream/URN:NBN:SI:DOC-AII025YV/a24ba73d-e67e-42e1-b9c0-6cc68f6faa70/PDF
66/22,Splošno,"Problemi (1966, letnik 4, številka 39)",>>Andrej Kirn Dialektika odnosa človek-orodje-stroj,https://www.dlib.si/stream/URN:NBN:SI:DOC-L71HXUH9/723ff0b8-26f7-49b7-9804-08fa1588ce30/PDF
66/21,Seznam,"Delo (25.09.1966, letnik 7, številka 261)
in Delo (23.09.1967, letnik 9, številka 259)",>>Oglas Mercator Sadje Zelenjava za programerja na IBM mehanografskih strojih,"https://www.dlib.si/listalnik/URN_NBN_SI_doc-XBDGKYBW/10/index.html 
https://www.dlib.si/listalnik/URN_NBN_SI_doc-6ISFG58P/6/index.html "
66/20,Seznam,"Štorski železar (december 1966, letnik 6, številka 12)",">>Strojna obdelava podatkov v Železarni Štore
'Pričenjamo s poskusnim obračunom materijala po sistemu luknjanih kartic. Za obdelavo je potrebna temeljita priprava dokumentacije, ki je v nadaljevanju opisana bolj podrobno... Krogotok podatkov naj bo enostaven in kratek.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-LTAU8C1Y/08721bc4-45ae-4835-bae9-173e559abaed/PDF
66/19,Seznam,"Delo (12.03.1966, letnik 7, številka 67)
in Delo (21.02.1966, letnik 7, številka 49)",">>O novem elektronskem računalniku IBM 1401 v TAMu
'TAM je eno izmed tistih podjetij, ki posveča posebno pozornost zbiranju in obdelavi podatkov z namenom da tekoče uredi poslovanje in izboljša tehnološki in proizvodni proces. V tovarni zdaj dela drugi največji računalnik v Jugoslaviji IBM 1401.. večje zmogljivosti imajo le še v Zveznem zavodu za statistiko. V TAMu so pomagali tudi drugim podjetjem pri zbiranju podatkov, Metalna, EM in Primat.. V TAMu že 5 let zbirajo stroške po ekonomskih enotah, vse bolj pa se v podjetju kaže potreba po vključitvi priprave dela v strojni obračun. O prehodu na elektronski sistem začeli razmišljati 1960.. v tem času so zagotovili vse potrebno, kar ni majhno delo. Investicija je velika, vendar brez hitrih in točnih podatkov ni mogoče sodobno voditi in organizirati proizvodnje. Pripravljajo obdelavo konstruktivne in tehnološke dokumentacije, perspektivnega razvoja u dolgoročnim planiranjem zmogljivosti, oskrbe z orodjem, obremenitve strojev in stroškovnih mest, evidence kontrole kakovosti, analize tržišča in statistike prodaje, prodaje rezervnih delov, znanstvene raziskave in drugo..'","https://www.dlib.si/listalnik/URN_NBN_SI_doc-SIAZBKHU/6/index.html 
https://www.dlib.si/listalnik/URN_NBN_SI_doc-VCJA6BQF/2/index.html "
66/18,Splošno,"Iskra (1966, letnik 5, številka 17)",">>Kmalu avtomatiziran telefonski promet v Sloveniji
'Izredno slabo razpredena mreža javnih telefonskih central in izredno majhno število telefonskih priključkov v naši državi bo kmalu zgodovina. Po vsej državi se z naglico gradi omrežje avtomatskih telefonskih central, s tem pa narašča tudi število prikljukov. Pri nas en izmed najmanj razvitih in zastarelih omrežij v Evropi. Za Slovenijo bo moderno omrežje kmalu stvarnost.'
'S položitvijo koaksialnega kabla na relaciji Ljubljana-Maribor bo omogočena povezava štajerske omrežne skupine, s tem pa bo praktično avtomatizirano celotno telefonsko omrežje v državi. V Celju se montira glavna centrala in se razširja lokalna centrala za dodatnih 500 priključkov. Ta bo v avtomatski telefonski promet povezovala tudi centralo v Žalcu z 200 priključki in že prej montirane centrale v Polzeli, Preboldu in Velenju. Te dni bodo končai namestitev nove centrale v Dravogradu z 200 priključki, ki bo povezovala tudi 6 central s področja Koroške.. Črna, Mežica, Prevalje, Vuzenica, Podvelka in Radlje. V naslednjem mescu bo zaključeno tudi vozlišče v Kopru.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-RC64F7GY/c66228cd-8957-4a60-b0e4-5c6ec67edacf/PDF
66/17,Splošno,"Iskra (1966, letnik 5, številka 3)",">>Avtomatizacija telefonskega prometa na Štajerskem 
'Vključitev nove centrale Slovenska Bistrica.. Za nosilni vod bodo uporabili novopoloženi koaksiaini kabel na relaciji Ljubljana-Celje-Maribor-Avstrija, ki bo podaljšek kabla Beograd-Zagreb-Ljubljana. Dela pri avtomatizaciji mariborskega telefonskega omrežja pa s tem niso končana. V kratkem bodo naši monterji dokončali drugo vozliščno ATC v Dravogradu, ki bo povezovala sedem končnih ATC. V samem Mariboru pripravljajo glavno medkrajevno ATC z 200 medkrajevnimi zvezami, hkrati pa grade v Ptuju novo stavbo za PTT, kjer bodo namestili predvideno novo ATC.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-2GVJ1FP1/d1bb30e3-ced2-418f-bf09-d2b18158c472/PDF
66/16,Seznam,"Emajlirec (1966, letnik 10, številka 21)",>>Intervju Ivana Čendaka EMO o začetku mehanografije v Inštitutu Emajl,http://www.dlib.si/stream/URN:NBN:SI:DOC-HX12GSF2/e56e4258-ec0c-4f8b-8811-5460b2350849/PDF
66/15,Javna uprava,"Delo (29.10.1966, letnik 7, številka 295)",">>Sodobna mehanografija tudi v javni upravi
'Upravo je treba najprej organizacijsko pripraviti za delo z elektronskimi napravami''Ena izmed idej je, da bi se elektronski center razvil ob Zavodu za statistiko RS. 'Interesenti so poleg javne uprave tudi organizacije kot socialno zavarovanje, zavarovalnice, politične organizacije itd'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-ZBKW4Y9O/2/index.html
66/14,Seznam,"Delo (17.07.1966, letnik 7, številka 191)",">>ECM in VEKŠ na področju uvajanja visoke mehanografije
'V tesni povezavi z Višjo ekonomsko šolo v Mariboru izvajajo statistične, ekonomske in operacijske analize ter sestavljajo koncepte/modele/plane za razvoj in uvajanje modernih metod dela vezanih na računalniško obdelavo podatkov. Oddelek za plane opravlja statistiko in analize za vse tri mariborske občine in sosednje občine Lenart, Radlje in Slovensko Bistrico, ki so interesno povezane. Najbolj aktualna naloga oddelka je programiranje razvoja posameznih gospodarskih panog v regiji.. in okoliških občin.Center služi kot servis za obdelavo podatkov podjetjem Metalna in Marles Maribor, Tovarna dušika v Rušah in drugim. Podjetja so združila sredstva za nabavo dveh garnitur sistema GE Bull Gamma 10, prve leta 1965, tri leta kasneje pa še ene dodatne. Center obdelavo podatkov tudi uvaja v Gorenju in Rudniku Velenje. Prirejajo tečaje za organizatorje in programerje, spodbujajo sodelovanje in smotrno združevanje v gospodarstvu.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-K4HYTVJF/2/index.html
66/13,Seznam,"Štorski železar (marec 1966, letnik 6, številka 3)",">>Stroji za obdelavo podatkov že letos.. IBM 602 obsežna predstavitev delovanja
'Le dobre predpriprave nam bodo omogočile ekonomičen način izkoriščanja. Treba je poiskati pravilen in enakomeren dotok podatkov. Vse podatke je potrebno standardizirati, klasificirati in istočasno tudi ugotoviti pravilno izkoriščan je dobljenih rezultatov. Pred samim uvajanjem je potrebno najprej posneti obstoječe stanje, ki ga želimo mehanizirati. Delo mora teči po postavljenih tehnoloških procesih, s standardizirano dokumentacijo, ki je vir podatkov za obdelavo, z enotnim načinom zbiranja podatkov, da predvidimo določenete hnološke postopke na napravah po posameznih operacijah in tehnološko prilagodimo pravočasno dobavo obdelanih podatkov z rezultati.'
'Sedaj si še pa oglejmo slabe in dobre strani strojev luknjanih kartic. Slabe strani strojne obdelave so predvsem zaradi stalnega prevajanja podatkov v luknjano kartico, proces dela se mora prilagoditi zahtevam sistema. Uporaba teh sredstev je ekonomična samo v velikih količinah obdelave podatkov, za naše razmere so pa veliko bolj primerni servisi. Dobre strani so enkratno vnašanje podatkov, kontrola pravilnosti vnesenih podatkov, obdelava s stroji izključuje napake, je hitra, točna, sorazmerno elastična in prilagodljiva.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-5JVG3600/e0da26ad-c799-4279-ae9b-6a44af995e1a/PDF
66/12,Splošno,"Iskra (1966, letnik 5, številka 21)",">>Meahnografija.. Od besed k dejanjem
'ponovna ugotovitev, da je sodobna mehanografija nekaj prepotrebnega in idealnega, nismo pa se več pogovorili o tem, koliko sredstev za nakup smo v stanju zbrati in kdaj bomo mehanografske stroje lahko naročili.''brez odlašanja pregledati finančne možnosti in pripraviti vse za uvedbo mehanografije'",http://www.dlib.si/stream/URN:NBN:SI:DOC-LM0PMBZ5/b0ee287e-ac0d-4c2b-bd07-ec166cb2116d/PDF
66/11,Seznam,"Iskra (1966, letnik 5, številka 19)",">>Poročilo s sejma v Hannovru
'Elementi so vedno manjši in cenejši. Glavna smer tega je plastika in tiskano vezje.'
>>Razširjeni kolegi o mehanografiji
'Skromne in zastarele mehanografske naprave so v nekaterih naših tovarnah in nekatere tovarne se jih vsaj v določeni meri poslužujejo pri drugih imetnikih, čeprav je bila pred leti prav Iskra prva v državi, ki je uvedla mehanografijo, se je od leta 1960 naprej le še ugotavljalo, da je nujna modernizacija, zgodilo pa se ni nič. Udeleženci razširjenega kolegija so si ogledali računski center pri Zavodu za statistiko SRS, katerega direktor jim je podrobneje razložil delovanje aparatur.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-HALMHFXE/d7e92051-2f1a-40fb-9d62-b6169a106a78/PDF
66/10,Seznam,"Delo (11.01.1966, letnik 7, številka 8)",">>Končno skupni mehanografski center v EMO
'Idejo sprožili že pred 12 leti, do sedaj pa v Celju še nimajo mehanografije. Prvi klasični stroji IBM naj bi prispeli letos spomladi, najprej osnovni za pripravljalna dela. EMO, Kovaška industrija Zreče, Železarna Štore in Cinkarna Celje so pristopili k sofinanciranju. V Inštitutu Emajl že dela več ljudi, ki pripravljajo gradivo za obdelavo na luknjanih karticah, v prihodnosti pa želijo uvesti elektronski sistem. V ostalih podjetjih bodo pravtako začeli s pripravami, ki bodo seveda dolgotrajne in zahtevne.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-VBUPOXGW/6/index.html
66/09,Seznam,"Delo (16.10.1966, letnik 7, številka 282)",">>Dom uporablja sodobne elektronske računalnike.. NAPAKA
'Podjetje Dom se je že pred meseci vključilo v mehanografski center Rog, ki razpolaga z nekaterimi sodobnimi elektronski računskimi napravami'TRDITEV NE DRŽI, ČE SE NANAŠA NA ELEKTRONSKI RAČUNALNIK, JE PA ROG V TEM ČASU PODPISAL POGODBO ZA NAKUP 360/20, DOBIL PA šele kasneje 1968. MOŽNA JE INTERPRETACIJA DA GRE ZA ELEKTRONSKI RAČUNSKI STROJ, KI BI GA V ROGU POTENCIALNO LAHKO NABAVILI ENKRAT MED LETI 1959 in 1966, ko je bil ta članek napisan.. te informacije pa ni možno potrdit.
'Začeli z obdelavo podatkov prvo leto poskusno v Prulah 1967, kasnej pa še v vsaj devetih stanovanjskih naseljih v Ljubljani. Zdaj uvajajo sistem po katerem bi z uporabo sodobne mehanografije vodili pobiranje stanarin in vseh stroškov Snage, elektrike, vode na enem mestu'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-M1P1RHHN/4/index.html
66/08,Seznam,Jeseniški Železar 1966 037,"V Železarni že sedaj uporabljamo klasične stroje firme IBM in bo nabava novega sistema izpopolnitev oziroma razširitev obstoječih kapacitet. Prehod na katerikoli sistem druge firme bi zahteval dodatne stroške- Po skrbni analizi obstoječih sistemov različnih firm ter pri upoštevanju navedenih zahtev predlagamo sistem IBM 360/30'
'Do sedaj je v Jugoslaviji instaliranih že pet sistemov firme IBM in sicer: Zvezni
statistični zavod v Beogradu ima IBM 705, JUGEL, Rudnik in topilnica svinca Trepča, TAM Maribor in Fabrika kablova Svelozarevo imajo sistem 1401. Pogodbo za nabavo sistema IBM/360 imata podpisano Crvena Zastava v Kragujevcu in DES v Ljubljani. Pred podpisom pogodbe za nabavo sistema IBM/360 so še naslednja podjetja in ustanove: Rade Končar Zagreb, Zvezni statistični zavod Beograd, JLA, Litostroj, Rog, Železnica, NB Beograd in drugi. Poleg modernih sistemov imamo v Jugoslaviji več klasičnih garnitur firme IBM različnih modelov'",https://www.jlib.si/pdfs/1966-037.pdf
66/07,Seznam,Jeseniški Železar 1966 044,">>Priprave na nakup in delo z IBM 360
'Dvodnevni seminar o moderni organizaciji proizvodnje oziroma strojnem obdelovanju proizvodnih podatkov. Seminarja se je udeležilo čez 50 ljudi iz naše železarne in drugih podjetij. Predstavnike so poslali iz Železarna Zenica, Železarna Ravne, Železarna Štore, IMPOL iz Slovenske Bistrice in ERČ Svetozarevo. Organiziran v zvezi s pripravami na prehod obračuna proizvodnje z IBM 360'",https://www.jlib.si/pdfs/1966-044.pdf
66/06,Seznam,"Iskra (1966, letnik 5, številka 29)",">>Iskra ZUSE v Splitu
'Izurjenih 12 programerjev.Računski center v Splitu je že četrti, ki ga je Iskra opremila z Z-23'",http://www.dlib.si/stream/URN:NBN:SI:DOC-C0H14LNT/dca2300c-5ba4-4321-b8bf-d049de36e03d/PDF
